web-scraper-order,web-scraper-start-url,link,link-href,name,price,colour,description,product code,about me,brand,category
"1573057645-1627","https://www.asos.com/women/skirts/cat/?cid=2639&nlid=ww|clothing|shop+by+product","& Other Stories velvet jacquard ruched mini skirt in blackSGD$101.90","https://www.asos.com/other-stories/other-stories-velvet-jacquard-ruched-mini-skirt-in-black/prd/14143850?clr=black&colourWayId=16594784&SearchQuery=&cid=2639","& Other Stories velvet jacquard ruched mini skirt in black","SGD$101.90","Black","Coming soon to your Saved ItemsStretch waistbandRuched designRuffled hemBodycon fitA tight cut to the body","1620801","ABOUT ME
            Velvet jacquardDrapey fabric with an intricate, interwoven pattern 
Main: 95% Polyester, 5% Elastane.","& Other Stories","Skirt"
"1573062415-2780","https://www.asos.com/women/skirts/cat/?cid=2639&nlid=ww|clothing|shop+by+product","MIX & MATCHASOS DESIGN neon boucle suit skirtSGD$55.58","https://www.asos.com/asos-design/asos-design-neon-boucle-suit-skirt/prd/13027034?clr=check&colourWayId=16526849&SearchQuery=&cid=2639","ASOS DESIGN neon boucle suit skirt","SGD$55.58","Check","For your daytime thingCheck designHigh-rise waist    Zip-side fasteningSlim fitCut close to the body","1532113","ABOUT ME
            Textured boucléLooped fabric with a woolly finish
Body: 68% Acrylic, 25% Polyester, 7% Viscose, Lining: 100% Polyester.","ASOS DESIGN","Skirt"
"1573059946-1835","https://www.asos.com/women/skirts/cat/?cid=2639&nlid=ww|clothing|shop+by+product","Liquorish pleated midaxi skirt in pink neon colour blockSGD$101.90","https://www.asos.com/liquorish/liquorish-pleated-midaxi-skirt-in-pink-neon-colour-block/prd/12402086?clr=pink&colourWayId=16407986&SearchQuery=&cid=2639","Liquorish pleated midaxi skirt in pink neon colour block","SGD$101.90","Pink","For that thing you have to go toPleated designHigh riseStretch waistband    Midi lengthRegular fitJust select your usual size","1483327","ABOUT ME
            Smooth woven fabric
It's light and floaty

Fabric: 100% Polyester.","Liquorish","Skirt"
"1573062600-2853","https://www.asos.com/women/skirts/cat/?cid=2639&nlid=ww|clothing|shop+by+product","Vila faux leather skirtSGD$55.58","https://www.asos.com/vila/vila-faux-leather-skirt/prd/12933531?clr=black&colourWayId=16465243&SearchQuery=&cid=2639","Vila faux leather skirt","SGD$55.58","Black","Add-to-bag potential: considerable    High-rise waistKick split    Zip-back fastening    Regular fitJust select your usual size","1524924","ABOUT ME
            Faux leatherLooks like real leather, but it's notPointing out the obvious
Body: 100% Polyester.","Vila","Skirt"
"1573059624-1727","https://www.asos.com/women/skirts/cat/?cid=2639&nlid=ww|clothing|shop+by+product","People Tree velvet mini skirtSGD$120.43","https://www.asos.com/people-tree/people-tree-velvet-mini-skirt/prd/11809090?clr=black&colourWayId=16439747&SearchQuery=&cid=2639","People Tree velvet mini skirt","SGD$120.43","Black","Easily dressed up or downHigh-rise waistButton detailRegular fitJust select your usual size","1438708","ABOUT ME
            Soft velvetOne smooth operator
Body: 100% Cotton.","People Tree","Mini skirt"
"1573061500-2419","https://www.asos.com/women/skirts/cat/?cid=2639&nlid=ww|clothing|shop+by+product","MIX & MATCHASOS DESIGN kilt mini suit skirt in green checkSGD$46.32","https://www.asos.com/asos-design/asos-design-kilt-mini-suit-skirt-in-green-check/prd/13513642?clr=green-check&colourWayId=16477838&SearchQuery=&cid=2639","ASOS DESIGN kilt mini suit skirt in green check","SGD$46.32","Green check","Part of a co-ord setTop sold separatelyCheck patternHigh-rise waist    Pleated design    Regular fitTrue to size","1571978","ABOUT ME
            Lightweight woven fabric
The kind that doesn't stretch

Body: 67% Polyester, 33% Viscose.","ASOS DESIGN","Mini skirt"
"1573060185-1928","https://www.asos.com/women/skirts/cat/?cid=2639&nlid=ww|clothing|shop+by+product","AllSaints lena oba snake print zip front mini skirtSGD$181.56","https://www.asos.com/allsaints/allsaints-lena-oba-snake-print-zip-front-mini-skirt/prd/13167790?clr=black-white-snake&colourWayId=16531980&SearchQuery=&cid=2639","AllSaints lena oba snake print zip front mini skirt","SGD$181.56","Black white snake","For your daytime thingSnake-effect finishHigh riseZip frontRegular fitJust select your usual size","1544825","ABOUT ME
            Faux leather
Let's be honest, no one can tell the difference

Lining: 97% Polyester, 3% Elastane, Main: 100% Polyurethane.","AllSaints","Skirt"
"1573061824-2547","https://www.asos.com/women/skirts/cat/?cid=2639&nlid=ww|clothing|shop+by+product","MIX & MATCHASOS DESIGN co-ord rib knit midi skirtSGD$40.76","https://www.asos.com/asos-design/asos-design-co-ord-rib-knit-midi-skirt/prd/13033410?clr=camel&colourWayId=16449726&SearchQuery=&cid=2639","ASOS DESIGN co-ord rib knit midi skirt","SGD$40.76","Camel","Part of a co-ord setBralet sold separatelyHigh riseStretch waistbandSlim fitCut close to the body","1532696","ABOUT ME
            Ribbed knit
For a textural switch-up

Body: 100% Acrylic.","ASOS DESIGN","Midi skirt"
"1573060166-1921","https://www.asos.com/women/skirts/cat/?cid=2639&nlid=ww|clothing|shop+by+product","Lipsy bandage midi skirt co ord in camelSGD$83.37","https://www.asos.com/lipsy/lipsy-bandage-midi-skirt-co-ord-in-camel/prd/13094297?clr=camel&colourWayId=16470021&SearchQuery=&cid=2639","Lipsy bandage midi skirt co ord in camel","SGD$83.37","Camel","Part of a co-ord setTop sold separately     High-rise waist    Panelled design     Zip-back fastening    Kick split    Slim fitCut close to the body","1538464","ABOUT ME
            Bandage-style fabric
The kind that stretches 

Fabric: 97% Polyester, 3% Elastane.","Lipsy","Midi skirt"
"1573060705-2137","https://www.asos.com/women/skirts/cat/?cid=2639&nlid=ww|clothing|shop+by+product","The Ragged Priest satin midi skirt with side zip detailSGD$74.11","https://www.asos.com/the-ragged-priest/the-ragged-priest-satin-midi-skirt-with-side-zip-detail/prd/12297963?clr=pink&colourWayId=16413312&SearchQuery=&cid=2639","The Ragged Priest satin midi skirt with side zip detail","SGD$74.11","Pink","It's already got your attention    High-rise waistZipped sidesHigh splitsRegular fitJust select your usual size","1475153","ABOUT ME
            Satin-style fabricSilky and super smooth
Fabric: 96% Polyester, 4% Elastane.","The Ragged Priest","Midi skirt"
"1573062486-2808","https://www.asos.com/women/skirts/cat/?cid=2639&nlid=ww|clothing|shop+by+product","ASOS DESIGN ruched side bias midi skirt in ditsy floralSGD$59.29","https://www.asos.com/asos-design/asos-design-ruched-side-bias-midi-skirt-in-ditsy-floral/prd/12595306?clr=floral-print&colourWayId=16439597&SearchQuery=&cid=2639","ASOS DESIGN ruched side bias midi skirt in ditsy floral","SGD$59.29","Floral print","Easily dressed up or downHigh riseAll-over print Ruched side    Midi cut     Regular fitJust select your usual size","1498551","ABOUT ME
            Lightweight viscoseSoft and drapey
Main: 100% Viscose.","ASOS DESIGN","Skirt"
"1573051998-1514","https://www.asos.com/women/skirts/cat/?cid=2639&nlid=ww|clothing|shop+by+product","Collective The Label tailored a line skirt in pink sateenSGD$61.14","https://www.asos.com/collective-the-label/collective-the-label-tailored-a-line-skirt-in-pink-sateen/prd/12032214?clr=pale-pink&colourWayId=16393801&SearchQuery=&cid=2639","Collective The Label tailored a line skirt in pink sateen","SGD$61.14","Pale pink","Add-to-bag potential: considerable    High waist    Zip-side fastening    Notched hemBodycon fitA tight cut to the body","1455876","ABOUT ME
            Silky sateenSmooth with a slight sheenKinda like satin, but its own thing
Fabric: 100% Polyester, Lining: 100% Polyester.","null","Skirt"
"1573059679-1749","https://www.asos.com/women/skirts/cat/?cid=2639&nlid=ww|clothing|shop+by+product","New Look Maternity side button ruffle midi skirt in red floral patternSGD$42.59","https://www.asos.com/new-look-maternity/new-look-maternity-side-button-ruffle-midi-skirt-in-red-floral-pattern/prd/12576369?clr=red&colourWayId=16429695&SearchQuery=&cid=2639","New Look Maternity side button ruffle midi skirt in red floral pattern","SGD$42.59","Red","For your daytime thing    Floral print    Button placketRuffle hemRegular fitDesigned to fit through all stages of pregnancy","1497095","ABOUT ME
            Lightweight viscoseSoft and drapey
Main: 100% Viscose.","New Look Maternity","Maternity skirt"
"1573051097-1481","https://www.asos.com/women/skirts/cat/?cid=2639&nlid=ww|clothing|shop+by+product","4th + Reckless wrap mini skirt with hook and eye detail in blackSGD$64.84","https://www.asos.com/4th-reckless/4th-reckless-wrap-mini-skirt-with-hook-and-eye-detail-in-black/prd/12601468?clr=black&colourWayId=16417771&SearchQuery=&cid=2639","4th + Reckless wrap mini skirt with hook and eye detail in black","SGD$64.84","Black","Worth making plans for Mid-rise waistWrap frontHook-and-eye detailSlim fitCut close to the body","1499202","ABOUT ME
            Smooth woven fabric
The kind that doesn't stretch

Lining: 100% Polyester, Main: 100% Polyester.","4th & Reckless","Skirt"
"1573060203-1935","https://www.asos.com/women/skirts/cat/?cid=2639&nlid=ww|clothing|shop+by+product","Signature 8 double waist mini skirtSGD$66.70","https://www.asos.com/signature-8/signature-8-double-waist-mini-skirt/prd/12947970?clr=dark-denim&colourWayId=16449872&SearchQuery=&cid=2639","Signature 8 double waist mini skirt","SGD$66.70","Dark denim","An alternative to your jeansDark-blue washHigh riseContrast waistbandConcealed flyFunctional pocketsRegular fitJust select your usual size","1525933","ABOUT ME
            Stretch denimFor a tight cut without the restriction
Body: 97% Cotton, 3% Spandex.","Signature 8","Mini skirt"
"1573052999-1535","https://www.asos.com/women/skirts/cat/?cid=2639&nlid=ww|clothing|shop+by+product","ASOS DESIGN bias cut jersey midi slip skirt with splitSGD$29.64","https://www.asos.com/asos-design/asos-design-bias-cut-jersey-midi-slip-skirt-with-split/prd/12219682?clr=orange&colourWayId=16388647&SearchQuery=&cid=2639","ASOS DESIGN bias cut jersey midi slip skirt with split","SGD$29.64","Orange","Surprise your monochrome palette with thisHigh riseElasticated waistbandSide leg splitBodycon fitA tight cut to the body","1469366","ABOUT ME
            Stretch jersey
A soft, versatile fabric

Main: 97% Viscose, 3% Elastane.","ASOS DESIGN","Midi skirt"
"1573050909-1418","https://www.asos.com/women/skirts/cat/?cid=2639&nlid=ww|clothing|shop+by+product","Mango knitted mini skirt co ord in brownSGD$55.56","https://www.asos.com/mango/mango-knitted-mini-skirt-co-ord-in-brown/prd/13397367?clr=brown&colourWayId=16540438&SearchQuery=&cid=2639","Mango knitted mini skirt co ord in brown","SGD$55.56","Brown","Part of a co-ord setTop sold separatelyHigh riseSlit to hemRegular fitJust select your usual size","1562035","ABOUT ME
            Lightweight knit
For blended comfort

Main: 54% Viscose, 26% Polyester, 20% Polyamide.","Mango","Mini skirt"
"1573062574-2843","https://www.asos.com/women/skirts/cat/?cid=2639&nlid=ww|clothing|shop+by+product","ASOS DESIGN denim pelmet skirt in washed blackSGD$46.32","https://www.asos.com/asos-design/asos-design-denim-pelmet-skirt-in-washed-black/prd/12872406?clr=black&colourWayId=16523811&SearchQuery=&cid=2639","ASOS DESIGN denim pelmet skirt in washed black","SGD$46.32","Black","Part of our responsible editHigh-rise waistband    Belt loops Concealed fly    Five pockets    Raw-cut hemRegular fitJust select your usual size","1520422","ABOUT ME
            Non-stretch denimWe partner with the Better Cotton Initiative to improve cotton farming globally This makes it better for farmers and the environment BCI provides farming-practice training It promotes things like water efficiency and reducing the most harmful chemicals
Main: 100% Cotton.","ASOS DESIGN","Skirt"
"1573058083-1641","https://www.asos.com/women/skirts/cat/?cid=2639&nlid=ww|clothing|shop+by+product","NA-KD overlapped faux leather midi skirtSGD$83.37","https://www.asos.com/na-kd/na-kd-overlapped-faux-leather-midi-skirt/prd/13634543?clr=black&colourWayId=16553512&SearchQuery=&cid=2639","NA-KD overlapped faux leather midi skirt","SGD$83.37","Black","No need for a dress to impressWrap styleHigh-rise waist    Belted waistSlim fit Cut close to the body","1581767","ABOUT ME
            Faux leatherLet's be honest, no one can tell the difference
Lining: 100% Polyester, Main: 100% Polyurethane, Inner: 100% Polyester.","NA-KD","Midi skirt"
"1573061754-2520","https://www.asos.com/women/skirts/cat/?cid=2639&nlid=ww|clothing|shop+by+product","Hope & Ivy contrast print ruffle midi skirt in red floralSGD$120.43","https://www.asos.com/hope-ivy/hope-ivy-contrast-print-ruffle-midi-skirt-in-red-floral/prd/13107939?clr=red-floral&colourWayId=16467691&SearchQuery=&cid=2639","Hope & Ivy contrast print ruffle midi skirt in red floral","SGD$120.43","Red floral","Worth making plans forHigh riseAll-over floral printRuffle hemZip-back fasteningRegular fitJust select your usual size","1539560","ABOUT ME
            Smooth woven fabric
It's light and floaty

Lining: 100% Polyester, Shell: 100% Polyester.","Hope and Ivy","Skirt"
"1573062052-2639","https://www.asos.com/women/skirts/cat/?cid=2639&nlid=ww|clothing|shop+by+product","New Look buckle mini skirt in rustSGD$37.04","https://www.asos.com/new-look/new-look-buckle-mini-skirt-in-rust/prd/13220333?clr=rust&colourWayId=16471035&SearchQuery=&cid=2639","New Look buckle mini skirt in rust","SGD$37.04","Rust","Add it to your everyday line-upHigh riseConcealed fly with hook and bar fasteningBelted waistBuckle detailSide pocketsRegular fitJust select your usual size","1549192","ABOUT ME
            Lightly textured woven fabricIt's got a little give
Main: 63% Polyester, 32% Viscose, 5% Elastane.","New Look","Mini skirt"
"1573062642-2869","https://www.asos.com/women/skirts/cat/?cid=2639&nlid=ww|clothing|shop+by+product","ASOS DESIGN mini skirt with ruched detail in spotSGD$33.35","https://www.asos.com/asos-design/asos-design-mini-skirt-with-ruched-detail-in-spot/prd/13396460?clr=mono-spot&colourWayId=16540299&SearchQuery=&cid=2639","ASOS DESIGN mini skirt with ruched detail in spot","SGD$33.35","Mono spot","Part of our responsible editAll-over polka-dot printHigh riseRuffle trimRegular fitJust select your usual size","1562851","ABOUT ME
            Lightweight, soft Lenzing™ EcoVero™ comes from renewable sourcesIt's made from wood pulp from responsibly managed forestsShowing a fully transparent supply chainThe process saves water and reduces greenhouse gas emissions by 50%

Main: 94% Viscose, 6% Elastane.","ASOS DESIGN","Skirt"
"1573062760-2917","https://www.asos.com/women/skirts/cat/?cid=2639&nlid=ww|clothing|shop+by+product","ASOS DESIGN Petite plisse column maxi skirtSGD$33.35","https://www.asos.com/asos-petite/asos-design-petite-plisse-column-maxi-skirt/prd/13251488?clr=black&colourWayId=16473114&SearchQuery=&cid=2639","ASOS DESIGN Petite plisse column maxi skirt","SGD$33.35","Black","Easily dressed up or down    High-rise waistbandElasticated waist    Straight cut     Regular fitJust select your usual size","1551508","ABOUT ME
            Lightweight plisseFinely pleated fabric
Main: 100% Polyester.","ASOS DESIGN","skirt"
"1573060225-1944","https://www.asos.com/women/skirts/cat/?cid=2639&nlid=ww|clothing|shop+by+product","ASOS DESIGN Maternity maxi skirt with button front and split detailSGD$29.64","https://www.asos.com/asos-maternity/asos-design-maternity-maxi-skirt-with-button-front-and-split-detail/prd/13037220?clr=green&colourWayId=16457594&SearchQuery=&cid=2639","ASOS DESIGN Maternity maxi skirt with button front and split detail","SGD$29.64","Green","Add it to your everyday line-upHigh riseElasticated waistbandButton detailSplit to frontRegular fit Just select your usual size    Designed to fit through all stages of pregnancy","1532914","ABOUT ME
            Stretch jersey
A super-soft, versatile fabric

Main: 96% Viscose, 4% Elastane.","ASOS DESIGN","Maternity skirt"
"1573059971-1844","https://www.asos.com/women/skirts/cat/?cid=2639&nlid=ww|clothing|shop+by+product","New Look tube mini skirt in checkSGD$18.51","https://www.asos.com/new-look/new-look-tube-mini-skirt-in-check/prd/13288893?clr=black-pattern&colourWayId=16471021&SearchQuery=&cid=2639","New Look tube mini skirt in check","SGD$18.51","Black pattern","For your daytime thingCheck designHigh riseBodycon fitA tight cut to the body","1554585","ABOUT ME
            Lightweight woven fabric
The kind that stretches

Main: 63% Polyester, 32% Viscose, 5% Elastane.","New Look","Mini skirt"
"1573062283-2730","https://www.asos.com/women/skirts/cat/?cid=2639&nlid=ww|clothing|shop+by+product","Weekday Emmie faux leather midi skirt in blackSGD$64.84","https://www.asos.com/weekday/weekday-emmie-faux-leather-midi-skirt-in-black/prd/12969260?clr=black&colourWayId=16525661&SearchQuery=&cid=2639","Weekday Emmie faux leather midi skirt in black","SGD$64.84","Black","For your daytime thingHigh riseConcealed flyFunctional pocketsHigh splitRegular fitJust select your usual size","1527651","ABOUT ME
            Faux leather
Let's be honest, no one can tell the difference

Coating: 100% Polyurethane, Lining: 100% Polyester, Main: 100% Polyester.","Weekday","Skirt"
"1573057178-1619","https://www.asos.com/women/skirts/cat/?cid=2639&nlid=ww|clothing|shop+by+product","Little Mistress tulle midi prom skirt in coralSGD$77.81","https://www.asos.com/little-mistress/little-mistress-tulle-midi-prom-skirt-in-coral/prd/11608911?clr=coral&colourWayId=16368811&SearchQuery=&cid=2639","Little Mistress tulle midi prom skirt in coral","SGD$77.81","Coral","For that thing you have to go toFully linedHigh-rise waist    Regular fitJust select your usual size","1422627","ABOUT ME
            Lightweight tulleFine nettingThink veils and tutus
Fabric: 100% Nylon, Lining: 97% Polyester, 3% Elastane.","Little Mistress","Midi skirt"
"1573060247-1953","https://www.asos.com/women/skirts/cat/?cid=2639&nlid=ww|clothing|shop+by+product","Missguided Petite wrap over mini skirt with seatbelt detail in sandSGD$40.76","https://www.asos.com/missguided-petite/missguided-petite-wrap-over-mini-skirt-with-seatbelt-detail-in-sand/prd/13135519?clr=sand&colourWayId=16465809&SearchQuery=&cid=2639","Missguided Petite wrap over mini skirt with seatbelt detail in sand","SGD$40.76","Sand","Worth making plans forPlain designHigh riseBuckle fasteningOverlay hem    Regular fitJust select your usual size","1542075","ABOUT ME
            Soft twillRibbed, diagonal patternSlightly structured, very versatile
Main: 100% Cotton.","Missguided","skirt"
"1573058218-1644","https://www.asos.com/women/skirts/cat/?cid=2639&nlid=ww|clothing|shop+by+product","Miss Selfridge midi skirt with sequins in silverSGD$138.95","https://www.asos.com/miss-selfridge/miss-selfridge-midi-skirt-with-sequins-in-silver/prd/13874489?clr=silver&colourWayId=16573243&SearchQuery=&cid=2639","Miss Selfridge midi skirt with sequins in silver","SGD$138.95","Silver","If in doubt, go all out    High-rise waistThigh splitZip-back fasteningSlim fit Cut close to the body","1600816","ABOUT ME
            Textured woven fabric
Mini-skirt lining
Sequin embellishment

Body: 100% Polyester.","Miss Selfridge","Midi skirt"
"1573060193-1931","https://www.asos.com/women/skirts/cat/?cid=2639&nlid=ww|clothing|shop+by+product","Emory Park skirt with high low hem in checkSGD$70.40","https://www.asos.com/emory-park/emory-park-skirt-with-high-low-hem-in-check/prd/12299139?clr=brown&colourWayId=16448362&SearchQuery=&cid=2639","Emory Park skirt with high low hem in check","SGD$70.40","Brown","For your daytime thing    High rise    Side-zip fastening    Dipped hemRegular fitJust select your usual size","1475265","ABOUT ME
            Smooth woven fabric
It's light and floaty

Body: 100% Polyester, Lining: 100% Rayon.","Emory Park","Skirt"
"1573061281-2345","https://www.asos.com/women/skirts/cat/?cid=2639&nlid=ww|clothing|shop+by+product","Pimkie jersey pencil skirt in blackSGD$31.48","https://www.asos.com/pimkie/pimkie-jersey-pencil-skirt-in-black/prd/13584834?clr=black&colourWayId=16549245&SearchQuery=&cid=2639","Pimkie jersey pencil skirt in black","SGD$31.48","Black","Easily dressed up or downHigh riseStretch waistbandSide splitBodycon fitA tight cut to the body","1576875","ABOUT ME
            Soft jerseyT-shirt fabric, in other words
Main: 70% Viscose, 30% Polyamide.","Pimkie","Pencil skirt"
"1573062552-2834","https://www.asos.com/women/skirts/cat/?cid=2639&nlid=ww|clothing|shop+by+product","ASOS DESIGN Tall pleated midi skirtSGD$51.88","https://www.asos.com/asos-tall/asos-design-tall-pleated-midi-skirt/prd/10114666?clr=black&colourWayId=15095109&SearchQuery=&cid=2639","ASOS DESIGN Tall pleated midi skirt","SGD$51.88","Black","Fully linedPleated designCos ironing is overrated    High-rise waistband    Zip-side fasteningRegular fit No surprises, just a classic cut","1304364","ABOUT ME
            Lightweight woven fabric
Drapes softly over the body

Lining: 100% Polyester, Shell: 100% Polyester.","ASOS DESIGN","Tall skirt"
"1573060088-1889","https://www.asos.com/women/skirts/cat/?cid=2639&nlid=ww|clothing|shop+by+product","Collective The Label mini sequin skirt in pewterSGD$55.58","https://www.asos.com/collective-the-label/collective-the-label-mini-sequin-skirt-in-pewter/prd/13366427?clr=pewter-sequins&colourWayId=16478294&SearchQuery=&cid=2639","Collective The Label mini sequin skirt in pewter","SGD$55.58","Pewter sequins","It's already got your attentionHigh-rise waistZip-back fasteningRegular fit No surprises, just a classic cut","1560655","ABOUT ME
            Sequin-embellished fabric
If in doubt, go all out

Fabric: 100% Polyester, Lining: 100% Polyester.","Collective The Label","Mini skirt"
"1573061149-2304","https://www.asos.com/women/skirts/cat/?cid=2639&nlid=ww|clothing|shop+by+product","Vesper co-ord midi skirt in redSGD$61.14","https://www.asos.com/vesper/vesper-co-ord-midi-skirt-in-red/prd/13519645?clr=red&colourWayId=16479797&SearchQuery=&cid=2639","Vesper co-ord midi skirt in red","SGD$61.14","Red","Part of a co-ord setTop sold separatelyHigh riseStretch waistbandBodycon fitA tight cut to the body","1572325","ABOUT ME
            Smooth woven fabricThe kind that stretches
Fabric: 100% Polyester.","Vesper","Skirt"
"1573059504-1689","https://www.asos.com/women/skirts/cat/?cid=2639&nlid=ww|clothing|shop+by+product","J.Crew Mercantile raw hem chalk denim skirtSGD$85.22","https://www.asos.com/jcrew-mercantile/jcrew-mercantile-raw-hem-chalk-denim-skirt/prd/11960431?clr=chalk&colourWayId=16354207&SearchQuery=&cid=2639","J.Crew Mercantile raw hem chalk denim skirt","SGD$85.22","Chalk","Add-to-bag potential: considerableHigh riseBelt loopsConcealed fly     Side pocketsRaw hemRegular fitJust select your usual size","1450663","ABOUT ME
            Stretch denimFor a tight cut without the restriction
Body: 99% Cotton, 1% Elastane.","J.Crew Mercantile","Mini skirt"
"1573059755-1769","https://www.asos.com/women/skirts/cat/?cid=2639&nlid=ww|clothing|shop+by+product","Parallel Lines leather look wrap front mini skirt with bow detail in tanSGD$51.88","https://www.asos.com/parallel-lines/parallel-lines-leather-look-wrap-front-mini-skirt-with-bow-detail-in-tan/prd/12726805?clr=tan&colourWayId=16429391&SearchQuery=&cid=2639","Parallel Lines leather look wrap front mini skirt with bow detail in tan","SGD$51.88","Tan","No need for a dress to impress    High rise    Wrap designZip-back fasteningRegular fitJust select your usual size","1508969","ABOUT ME
            Faux leatherLet's be honest, no one can tell the difference
Body: 100% Polyurethane.","Parallel Lines","Mini skirt"
"1573050927-1425","https://www.asos.com/women/skirts/cat/?cid=2639&nlid=ww|clothing|shop+by+product","Wednesday's Girl Curve midaxi skirt in dalmatian spotSGD$33.35","https://www.asos.com/wednesdays-girl-curve/wednesdays-girl-curve-midaxi-skirt-in-dalmatian-spot/prd/12416459?clr=blue-dalmatian&colourWayId=16438789&SearchQuery=&cid=2639","Wednesday's Girl Curve midaxi skirt in dalmatian spot","SGD$33.35","Blue dalmatian","For your daytime thingHigh rise    Button placket    Midi lengthRegular fitJust select your usual sizeExclusive to ASOS","1484440","ABOUT ME
            Smooth woven fabric
The kind doesn't stretch

Body: 100% Polyester.","null","Plus-size skirt"
"1573060301-1974","https://www.asos.com/women/skirts/cat/?cid=2639&nlid=ww|clothing|shop+by+product","Hope & Ivy plunge front contrast print ruffle midi skirt in multi floralSGD$120.43","https://www.asos.com/hope-ivy/hope-ivy-plunge-front-contrast-print-ruffle-midi-skirt-in-multi-floral/prd/12332555?clr=beige-floral&colourWayId=16413907&SearchQuery=&cid=2639","Hope & Ivy plunge front contrast print ruffle midi skirt in multi floral","SGD$120.43","Beige floral","Part of a co-ord setTop sold Separately     High-rise Fitted waistband     Floral print Tiered frill hem     Regular fit Just select your usual size","1477880","ABOUT ME
            Slightly sheer chiffonIt's light and floaty
Lining: 100% Polyester, Shell: 100% Polyester.","Hope and Ivy","Skirt"
"1573059840-1803","https://www.asos.com/women/skirts/cat/?cid=2639&nlid=ww|clothing|shop+by+product","ASOS DESIGN zebra print mini skirt with rouleau loop buttonsSGD$40.76","https://www.asos.com/asos-design/asos-design-zebra-print-mini-skirt-with-rouleau-loop-buttons/prd/12304504?clr=mono-zebra&colourWayId=16407450&SearchQuery=&cid=2639","ASOS DESIGN zebra print mini skirt with rouleau loop buttons","SGD$40.76","Mono zebra","It’s everything you’ve been scrolling forMid-rise waistButton placketZebra printRegular fitJust select your usual size","1475732","ABOUT ME
            Smooth woven fabricThe kind that doesn't stretch
Main: 58% Viscose, 42% Polyester.","ASOS DESIGN","Skirt"
"1573061732-2511","https://www.asos.com/women/skirts/cat/?cid=2639&nlid=ww|clothing|shop+by+product","River Island button front midi skirt in dogtoothSGD$66.70","https://www.asos.com/river-island/river-island-button-front-midi-skirt-in-dogtooth/prd/13857843?clr=black-and-white&colourWayId=16571903&SearchQuery=&cid=2639","River Island button front midi skirt in dogtooth","SGD$66.70","Black and white","For your daytime thingCheck designHigh riseBelted waistButton placketRegular fitJust select your usual size","1599506","ABOUT ME
            Soft-touch woven fabric
It's got a little give

Main: 73% Polyester, 25% Viscose, 2% Elastane.","River Island","Skirt"
"1573062844-2947","https://www.asos.com/women/skirts/cat/?cid=2639&nlid=ww|clothing|shop+by+product","ASOS DESIGN cow print satin pleat midi skirtSGD$64.84","https://www.asos.com/asos-design/asos-design-cow-print-satin-pleat-midi-skirt/prd/13165916?clr=mono-print&colourWayId=16473289&SearchQuery=&cid=2639","ASOS DESIGN cow print satin pleat midi skirt","SGD$64.84","Mono print","For your daytime thingCow printHigh risePleated design    Midi lengthRegular fitJust select your usual size","1544599","ABOUT ME
            Smooth woven fabric
The kind that doesn't stretch

Main: 100% Polyester.","ASOS DESIGN","Skirt"
"1573050920-1422","https://www.asos.com/women/skirts/cat/?cid=2639&nlid=ww|clothing|shop+by+product","Daisy Street button through mini skirt in vintage ditsy floralSGD$33.33","https://www.asos.com/daisy-street/daisy-street-button-through-mini-skirt-in-vintage-ditsy-floral/prd/12617307?clr=lilac-floral&colourWayId=16460981&SearchQuery=&cid=2639","Daisy Street button through mini skirt in vintage ditsy floral","SGD$33.33","Lilac floral","An alternative to your denimDitsy floral print High-rise waistButton-through front Regular fitJust select your usual size","1500426","ABOUT ME
            Lightweight viscose
Soft and drapey

Body: 100% Viscose.","Daisy Street","Mini skirt"
"1573062001-2619","https://www.asos.com/women/skirts/cat/?cid=2639&nlid=ww|clothing|shop+by+product","ASOS DESIGN Tall high waisted pencil skirtSGD$33.35","https://www.asos.com/asos-tall/asos-design-tall-high-waisted-pencil-skirt/prd/8675261?clr=black&colourWayId=15209552&SearchQuery=&cid=2639","ASOS DESIGN Tall high waisted pencil skirt","SGD$33.35","Black","One for your wardrobeHigh-rise waistPlain designWhen less is more    Zip-back fastening    Bodycon fitHolds you close","1155129","ABOUT ME
            Smooth woven fabricThe kind that stretches
Body: 72% Viscose, 24% Nylon, 4% Elastane.","ASOS DESIGN","Tall skirt"
"1573062872-2959","https://www.asos.com/women/skirts/cat/?cid=2639&nlid=ww|clothing|shop+by+product","ASOS DESIGN twist front recycled maxi beach sarong in whiteSGD$29.64","https://www.asos.com/asos-design/asos-design-twist-front-recycled-maxi-beach-sarong-in-white/prd/13268116?clr=white&colourWayId=16535304&SearchQuery=&cid=2639","ASOS DESIGN twist front recycled maxi beach sarong in white","SGD$29.64","White","For that holiday you haven't booked yetSemi-sheer finishStretch waistband to reverseTwist front    Split sideMaxi lengthRelaxed fitFor a slouchy silhouette","1552757","ABOUT ME
            Smooth woven fabricMade from recycled polyesterPlastic bottles and textile waste are processed into plastic chips and melted into new fibresThis saves water and energy and reduces greenhouse gas emissions, tooCool, right?
Main: 100% Polyester.","null","ASOS DESIGN"
