web-scraper-order,web-scraper-start-url,link,link-href,name,price,colour,description,product code,about me,brand,category
1572786278-4361,https://www.asos.com/women/tops/cat/?cid=4169&nlid=ww|clothing|shop+by+product,4th + Reckless bra top with diamonte trim in blackSGD$51.88,https://www.asos.com/4th-reckless/4th-reckless-bra-top-with-diamonte-trim-in-black/prd/13126310?clr=black&colourWayId=16480881&SearchQuery=&cid=4169,4th + Reckless bra top with diamonte trim in black,SGD$51.88,Black,Add-to-bag potential: considerableV-neckCami straps Diamante trimCropped style Zip-back fastening Regular fitJust select your usual size,1541220,"ABOUT ME
            Smooth woven fabric
The kind that stretches 

Fabric: 95% Polyester, 5% Elastane.",4th & Reckless,Top
1572789447-5233,https://www.asos.com/women/tops/cat/?cid=4169&nlid=ww|clothing|shop+by+product,The North Face TNL long sleeve crop top in yellowSGD$64.84,https://www.asos.com/the-north-face/the-north-face-tnl-long-sleeve-crop-top-in-yellow/prd/13065647?clr=yellow&colourWayId=16528477&SearchQuery=&cid=4169,The North Face TNL long sleeve crop top in yellow,SGD$64.84,Yellow,For your daytime thing    Crew neck    Long sleevesBranded detailingRegular fitJust select your usual size,1535673,"ABOUT ME
            Go-with-everything jerseyIt's a soft all-rounder
Main: 95% Polyester, 5% Elastane.",The North Face,Top
1572785136-3987,https://www.asos.com/women/tops/cat/?cid=4169&nlid=ww|clothing|shop+by+product,Vero Moda Aware tie sleeve cami topSGD$44.46,https://www.asos.com/vero-moda/vero-moda-aware-tie-sleeve-cami-top/prd/12374799?clr=cowhide&colourWayId=16412426&SearchQuery=&cid=4169,Vero Moda Aware tie sleeve cami top,SGD$44.46,Cowhide,For your daytime thingSquare neckTie strapsRegular fitJust select your usual size,1480993,"ABOUT ME
            Lightweight woven fabric
Made from recycled polyesterPlastic bottles and textile waste are processed into plastic chips and melted into new fibresThis saves water and energy and reduces greenhouse gas emissions, tooCool, right?
Body: 100% Polyester.",Vero Moda,Top
1572783781-3945,https://www.asos.com/women/tops/cat/?cid=4169&nlid=ww|clothing|shop+by+product,Rip Curl Wave Lines beach crop t-shirt in white with distressed detailSGD$61.14,https://www.asos.com/ripcurl/rip-curl-wave-lines-beach-crop-t-shirt-in-white-with-distressed-detail/prd/12051004?clr=white&colourWayId=16417013&SearchQuery=&cid=4169,Rip Curl Wave Lines beach crop t-shirt in white with distressed detail,null,null,Which way to the beach?Round neckDropped shouldersShort sleevesCropped lengthRegular fitJust select your usual size,1457097,"ABOUT ME
            Everyday T-shirt fabricBasic in the best way

Main: 100% Cotton.",Rip Curl,T-shirt
1572774880-2634,https://www.asos.com/women/tops/cat/?cid=4169&nlid=ww|clothing|shop+by+product,ASOS DESIGN shirred fitted t-shirt with short sleeveSGD$29.64,https://www.asos.com/asos-design/asos-design-shirred-fitted-t-shirt-with-short-sleeve/prd/11152423?clr=black&colourWayId=16312588&SearchQuery=&cid=4169,ASOS DESIGN shirred fitted t-shirt with short sleeve,SGD$29.64,Black,One for your wardrobeCrew neckFrill trimsSlim fitA narrow cut that sits close to the body,1390347,"ABOUT ME
            Shirred, gathered jersey
The kind that stretches

Body: 100% Cotton.",ASOS DESIGN,T-shirt
1572804829-8414,https://www.asos.com/women/tops/cat/?cid=4169&nlid=ww|clothing|shop+by+product,ASOS DESIGN Curve super oversized lightweight sweat with side splits in blackSGD$37.05,https://www.asos.com/asos-curve/asos-design-curve-super-oversized-lightweight-sweat-with-side-splits-in-black/prd/12635761?clr=black&colourWayId=16420989&SearchQuery=&cid=4169,ASOS DESIGN Curve super oversized lightweight sweat with side splits in black,SGD$37.05,Black,Throw on and goCrew neckSplit sidesOversized fitDesigned to look baggy,1501805,"ABOUT ME
            Soft sweatshirt fabricStyle and comfort – it's a lifestyle
Main: 100% Cotton.",null,ASOS DESIGN
1572775093-2699,https://www.asos.com/women/tops/cat/?cid=4169&nlid=ww|clothing|shop+by+product,Oasis blouse with tie front in floral printSGD$48.17,https://www.asos.com/oasis/oasis-blouse-with-tie-front-in-floral-print/prd/13323029?clr=multi-blue&colourWayId=16459117&SearchQuery=&cid=4169,Oasis blouse with tie front in floral print,SGD$48.17,Multi blue,For your daytime thingFloral print    V-neck    Button placket    Tie detailShort sleevesRegular fitJust select your usual size,1557215,"ABOUT ME
            Smooth woven fabric
It's got a little give

Main: 95% Viscose, 5% Elastane.",Oasis,Shirt
1572775277-2768,https://www.asos.com/women/tops/cat/?cid=4169&nlid=ww|clothing|shop+by+product,Columbia North Cascades t-shirt in white with back logo Exclusive at ASOSSGD$46.32,https://www.asos.com/columbia/columbia-north-cascades-t-shirt-in-white-with-back-logo-exclusive-at-asos/prd/13542098?clr=white&colourWayId=16545337&SearchQuery=&cid=4169,Columbia North Cascades t-shirt in white with back logo Exclusive at ASOS,SGD$46.32,White,Part of our responsible editCrew neck Short sleevesColumbia print to chest and reverseRegular fitTrue to size Exclusive to ASOS,1574045,"ABOUT ME
            Soft jersey Made from organic cottonGrown with less water and no pesticidesIt's a win-win, improving the environment for both wildlife and cotton farmers
Main: 100% Cotton.",Columbia,T-shirt
1572788482-5079,https://www.asos.com/women/tops/cat/?cid=4169&nlid=ww|clothing|shop+by+product,Outrageous Fortune wrap front top with ruffle pleat detail in whiteSGD$64.84,https://www.asos.com/outrageous-fortune/outrageous-fortune-wrap-front-top-with-ruffle-pleat-detail-in-white/prd/12831915?clr=white&colourWayId=16429650&SearchQuery=&cid=4169,Outrageous Fortune wrap front top with ruffle pleat detail in white,SGD$64.84,White,For that thing you have to go to    V-neck    Wrap frontTie waistThree-quarter-length sleevesRuffle detailingPleated cuffs and trimsRegular fitJust select your usual size,1517330,"ABOUT ME
            Satin-style fabricSilky and super smooth
Fabric: 100% Polyester.",Outrageous Fortune,Blouse
1572796287-5692,https://www.asos.com/women/tops/cat/?cid=4169&nlid=ww|clothing|shop+by+product,New Look Tall notch neck body in blackSGD$27.77,https://www.asos.com/new-look-tall/new-look-tall-notch-neck-body-in-black/prd/13826348?clr=black&colourWayId=16569369&SearchQuery=&cid=4169,New Look Tall notch neck body in black,SGD$27.77,Black,For that streamlined aestheticNotch neckDouble cami strapsCrossover to backBodycon fitA tight cut to the body,1596929,"ABOUT ME
            Smooth, woven fabric
The kind that stretches

Lining: 100% Polyester, Main: 95% Polyester, 5% Elastane.",New Look,Body
1572800953-7194,https://www.asos.com/women/tops/cat/?cid=4169&nlid=ww|clothing|shop+by+product,Warehouse high neck cami top in almondSGD$35.20,https://www.asos.com/warehouse/warehouse-high-neck-cami-top-in-almond/prd/13047271?clr=almond&colourWayId=16458267&SearchQuery=&cid=4169,Warehouse high neck cami top in almond,SGD$35.20,Almond,For your daytime thing     High neck    Minimal designButton-keyhole back    Regular fitJust select your usual size,1533015,ABOUT ME,Warehouse,Top
1572775412-2823,https://www.asos.com/women/tops/cat/?cid=4169&nlid=ww|clothing|shop+by+product,AllSaints rafa sweat with eyelet detailsSGD$163.04,https://www.asos.com/allsaints/allsaints-rafa-sweat-with-eyelet-details/prd/13167809?clr=black&colourWayId=16532109&SearchQuery=&cid=4169,AllSaints rafa sweat with eyelet details,SGD$163.04,Black,Do sweat it Crew neckEyelet detailingRibbed trims Oversized fitDesigned to look baggy,1544814,"ABOUT ME
            Soft sweatshirt fabricFor all-day cosiness 
Body: 100% Cotton.",AllSaints,Sweatshirt
1572804401-8267,https://www.asos.com/women/tops/cat/?cid=4169&nlid=ww|clothing|shop+by+product,ASOS 4505 oversized drop shoulder tee with logo detailSGD$29.64,https://www.asos.com/asos-4505/asos-4505-oversized-drop-shoulder-tee-with-logo-detail/prd/13453460?clr=white&colourWayId=16542853&SearchQuery=&cid=4169,ASOS 4505 oversized drop shoulder tee with logo detail,SGD$29.64,White,For exercise or everyday wearCrew neck4505 branding to chestOversized fitDesigned to look baggy,1567409,"ABOUT ME
            Soft jerseyT-shirt fabric, in other words
Main: 100% Cotton.",ASOS 4505,T-shirt
1572777054-3195,https://www.asos.com/women/tops/cat/?cid=4169&nlid=ww|clothing|shop+by+product,MIX & MATCHThe Ragged Priest gingham bandeau with chain halter neck co-ordSGD$64.84,https://www.asos.com/the-ragged-priest/the-ragged-priest-gingham-bandeau-with-chain-halter-neck-co-ord/prd/12296805?clr=pink&colourWayId=16398154&SearchQuery=&cid=4169,The Ragged Priest gingham bandeau with chain halter neck co-ord,SGD$64.84,Pink,Part of a co-ord setMix and matchGingham printSquare neckChain halter strapSlim fitCut close to the body,1474860,"ABOUT ME
            Cotton-rich fabricA lightweight, everyday fabricBonus: it's breathable, too
Body Lining: 100% Cotton, Fabric: 63% Cotton, 37% Polyester.",The Ragged Priest,Top
