web-scraper-order,web-scraper-start-url,link,link-href,name,price,colour,description,product code,about me,brand,category
"1572969831-10718","https://www.asos.com/women/jumpers-cardigans/cat/?cid=2637&nlid=ww|clothing|shop+by+product","ASOS DESIGN plated rib v neck with button cuffSGD$32.42 SGD$40.76","https://www.asos.com/asos-design/asos-design-plated-rib-v-neck-with-button-cuff/prd/12777844?clr=black&colourWayId=16458430&SearchQuery=&cid=2637","ASOS DESIGN plated rib v neck with button cuff","SGD$32.42","Black","Add-to-bag potential: considerableV-neckButton detail to cuff    Ribbed designRegular fitJust select your usual size","1513182","ABOUT ME
            Ribbed knit
Just a hint of cosy

Body: 51% Viscose, 28% Polyester, 21% Nylon.","ASOS DESIGN","Jumper"
"1572894459-9846","https://www.asos.com/women/jumpers-cardigans/cat/?cid=2637&nlid=ww|clothing|shop+by+product","ASOS DESIGN scoop neck long sleeve jumper in fine knit ribSGD$29.64","https://www.asos.com/asos-design/asos-design-scoop-neck-long-sleeve-jumper-in-fine-knit-rib/prd/13078252?clr=cream&colourWayId=16477357&SearchQuery=&cid=2637","ASOS DESIGN scoop neck long sleeve jumper in fine knit rib","SGD$29.64","Cream","For your daytime thingRibbed finishScoop neckLong sleevesRegular fitJust select your usual size","1537006","ABOUT ME
            Lightweight knit
For blended comfort

Body: 54% Viscose, 28% Polyester, 18% Nylon.","ASOS DESIGN","Jumper"
"1572972707-10770","https://www.asos.com/women/jumpers-cardigans/cat/?cid=2637&nlid=ww|clothing|shop+by+product","Monki ribbed button-down long sleeve jumper in blackSGD$37.05 SGD$46.32","https://www.asos.com/monki/monki-ribbed-button-down-long-sleeve-jumper-in-black/prd/13715488?clr=black&colourWayId=16559837&SearchQuery=&cid=2637","Monki ribbed button-down long sleeve jumper in black","SGD$37.05","Black","Add-to-bag potential: considerableHigh neckButton placketRegular fitJust select your usual size","1587917","ABOUT ME
            Soft knit
Ribbed finish

Main: 100% Cotton.","Monki","Jumper"
"1572910627-10105","https://www.asos.com/women/jumpers-cardigans/cat/?cid=2637&nlid=ww|clothing|shop+by+product","L.F.Markey Stewart jumperSGD$203.80","https://www.asos.com/lf-markey/lfmarkey-stewart-jumper/prd/12578272?clr=midnight&colourWayId=16456462&SearchQuery=&cid=2637","L.F.Markey Stewart jumper","SGD$203.80","Midnight","Cosy level: considerable    Crew neckBalloon sleeves    Ribbed cuffs and hem    Regular fitJust select your usual size","1497227","ABOUT ME
            Chunky ribbed knit 
The kind that stretches 

Body: 100% Cotton.","LF Markey","Jumper"
"1572932624-10444","https://www.asos.com/women/jumpers-cardigans/cat/?cid=2637&nlid=ww|clothing|shop+by+product","ASOS DESIGN Maternity cable jumper in lofty yarn with volume sleeveSGD$40.76 SGD$51.88","https://www.asos.com/asos-maternity/asos-design-maternity-cable-jumper-in-lofty-yarn-with-volume-sleeve/prd/12147522?clr=red-brown&colourWayId=16443937&SearchQuery=&cid=2637","ASOS DESIGN Maternity cable jumper in lofty yarn with volume sleeve","SGD$40.76","Red/brown","For your daytime thing    Crew neck    Cable patternRibbed cuffs and hem    Relaxed fit    Designed to fit through all stages of pregnancy","1464314","ABOUT ME
            Soft-touch knit
For blended comfort

Body: 64% Acrylic, 21% Polyamide, 15% Polyester.","ASOS DESIGN","Maternity jumper"
"1572895215-9858","https://www.asos.com/women/jumpers-cardigans/cat/?cid=2637&nlid=ww|clothing|shop+by+product","ASOS DESIGN fluffy jumper with balloon sleeveSGD$40.76","https://www.asos.com/asos-design/asos-design-fluffy-jumper-with-balloon-sleeve/prd/11652440?clr=oatmeal&colourWayId=16386860&SearchQuery=&cid=2637","ASOS DESIGN fluffy jumper with balloon sleeve","SGD$40.76","Oatmeal","It’s everything you’ve been scrolling forCrew neckRaglan sleevesRibbed finishRegular fitJust select your usual size","1424967","ABOUT ME
            Soft knitThe kind that stretches
Body: 73% Acrylic, 25% Polyester, 2% Elastane.","ASOS DESIGN","Jumper"
"1572918411-10205","https://www.asos.com/women/jumpers-cardigans/cat/?cid=2637&nlid=ww|clothing|shop+by+product","ASOS DESIGN Maternity cable jumperSGD$51.88","https://www.asos.com/asos-maternity/asos-design-maternity-cable-jumper/prd/11709612?clr=cream&colourWayId=16388712&SearchQuery=&cid=2637","ASOS DESIGN Maternity cable jumper","SGD$51.88","Cream","Peak snugnessCable-knit designCrew neckDropped shouldersRibbed trimsRelaxed fitDesigned to fit you from bump to baby","1430807","ABOUT ME
            Soft, chunky knitCosy level: considerable
Body: 79% Acrylic, 21% Polyester.","ASOS DESIGN","Maternity jumper"
"1572983754-10962","https://www.asos.com/women/jumpers-cardigans/cat/?cid=2637&nlid=ww|clothing|shop+by+product","Superdry Annie skinny rib jumperSGD$64.83","https://www.asos.com/superdry/superdry-annie-skinny-rib-jumper/prd/13049223?clr=ice-grey-marl&colourWayId=16528005&SearchQuery=&cid=2637","Superdry Annie skinny rib jumper","SGD$64.83","Ice grey marl","Add-to-bag potential: considerableHigh neckLong sleevesRegular fitJust select your usual size","1533983","ABOUT ME
            Soft ribbed knit
Just a hint of cosy 

Main: 92% Viscose, 8% Elastane.","Superdry","Jumper"
"1572878754-9561","https://www.asos.com/women/jumpers-cardigans/cat/?cid=2637&nlid=ww|clothing|shop+by+product","Pieces knitted cardiganSGD$64.84","https://www.asos.com/pieces/pieces-knitted-cardigan/prd/11572428?clr=cream&colourWayId=16322319&SearchQuery=&cid=2637","Pieces knitted cardigan","SGD$64.84","Cream","Throw this on when the temperature dipsOpen front    Raglan sleevesRibbed trimsLongline styleRelaxed fit Loose but not oversized","1420075","ABOUT ME
            Ribbed knit
For a textual switch-up

Body: 83% Acrylic, 17% Polyester.","PIECES","Cardigan"
"1572876380-9486","https://www.asos.com/women/jumpers-cardigans/cat/?cid=2637&nlid=ww|clothing|shop+by+product","Stradivarius rounded neck knit in greySGD$33.33","https://www.asos.com/stradivarius/stradivarius-rounded-neck-knit-in-grey/prd/13741183?clr=grey&colourWayId=16562188&SearchQuery=&cid=2637","Stradivarius rounded neck knit in grey","SGD$33.33","Grey","Cosy level: considerableCrew neck    Dropped shouldersStepped hemRelaxed fitThink baggy and casual","1590060","ABOUT ME
            Lightweight knit
Lightly textured finish

Main: 100% Acrylic.","Stradivarius","Jumper"
"1572970523-10729","https://www.asos.com/women/jumpers-cardigans/cat/?cid=2637&nlid=ww|clothing|shop+by+product","Lipsy pearl pocket long cardigan in greySGD$88.93","https://www.asos.com/lipsy/lipsy-pearl-pocket-long-cardigan-in-grey/prd/13094791?clr=grey&colourWayId=16479572&SearchQuery=&cid=2637","Lipsy pearl pocket long cardigan in grey","SGD$88.93","Grey","Cosy never looked so good    Open front    Functioning pocketsBead embellishmentRibbed trimsRegular fitJust select your usual size","1538539","ABOUT ME
            Soft knit
Fluffy texture

Fabric: 71% Acrylic, 26% Polyester, 3% Elastane.","Lipsy","Cardigan"
"1572876264-9445","https://www.asos.com/women/jumpers-cardigans/cat/?cid=2637&nlid=ww|clothing|shop+by+product","Pull&Bear cable jumper in whiteSGD$29.62","https://www.asos.com/pullbear/pullbear-cable-jumper-in-white/prd/12804462?clr=ecru&colourWayId=16441210&SearchQuery=&cid=2637","Pull&Bear cable jumper in white","SGD$29.62","Ecru","For your daytime thingRound neckLong sleevesRibbed trimsRegular fitJust select your usual size","1515294","ABOUT ME
            Lightweight knitSoft-touch style

Main: 100% Cotton.","Pull&Bear","Jumper"
"1572930831-10411","https://www.asos.com/women/jumpers-cardigans/cat/?cid=2637&nlid=ww|clothing|shop+by+product","Monki ribbed oversized crew neck jumper in beige marlSGD$59.29 SGD$74.11","https://www.asos.com/monki/monki-ribbed-oversized-crew-neck-jumper-in-beige-marl/prd/13716602?clr=oat-melange&colourWayId=16559937&SearchQuery=&cid=2637","Monki ribbed oversized crew neck jumper in beige marl","null","null","Add-to-bag potential: considerableHigh neck Long sleevesCropped style Oversized fitDesigned to look baggy Exclusive to ASOS","1588023","ABOUT ME","Monki","Jumper"
"1572876280-9452","https://www.asos.com/women/jumpers-cardigans/cat/?cid=2637&nlid=ww|clothing|shop+by+product","Bershka basic ribbed roll neck jumper in electric blueSGD$24.07","https://www.asos.com/bershka/bershka-basic-ribbed-roll-neck-jumper-in-electric-blue/prd/13543500?clr=blue&colourWayId=16545560&SearchQuery=&cid=2637","Bershka basic ribbed roll neck jumper in electric blue","SGD$24.07","Blue","Surprise your monochrome palette with this    Roll-neckLong sleevesRegular fitJust select your usual size","1574239","ABOUT ME
            Soft knit
Ribbed finish

Main: 80% Viscose, 20% Polyamide.","Bershka","Jumper"
"1572882770-9635","https://www.asos.com/women/jumpers-cardigans/cat/?cid=2637&nlid=ww|clothing|shop+by+product","ASOS DESIGN eco cardigan in fluffy yarnSGD$55.58","https://www.asos.com/asos-design/asos-design-eco-cardigan-in-fluffy-yarn/prd/9462771?clr=black&colourWayId=15044977&SearchQuery=&cid=2637","ASOS DESIGN eco cardigan in fluffy yarn","SGD$55.58","Black","Part of our responsible editFluffy finish    Open front    Long sleevesRelaxed fitThink baggy and casual","1249820","ABOUT ME
            Soft-touch knitMade with recycled polyesterPlastic bottles and textile waste are processed into plastic chips and melted into new fibresThis saves water and energy and reduces greenhouse gas emissions, tooCool, right?
Body: 68% Recycled Polyester, 21% Nylon, 9% Wool, 2% Elastane.","ASOS DESIGN","Cardigan"
"1572927266-10349","https://www.asos.com/women/jumpers-cardigans/cat/?cid=2637&nlid=ww|clothing|shop+by+product","River Island sheer polo knit top in blackSGD$59.29","https://www.asos.com/river-island/river-island-sheer-polo-knit-top-in-black/prd/13086823?clr=black&colourWayId=16528888&SearchQuery=&cid=2637","River Island sheer polo knit top in black","SGD$59.29","Black","For your daytime thingSheer panelsRibbed finishPolo collarButton neckLong sleevesSlim fitA narrow cut from hips to hem","1537677","ABOUT ME
            Lightweight knit
Soft-touch style

Main: 74% Viscose, 26% Acrylic.","River Island","Top"
"1572981259-10921","https://www.asos.com/women/jumpers-cardigans/cat/?cid=2637&nlid=ww|clothing|shop+by+product","COLLUSION roll neck jumper in orangeSGD$18.53","https://www.asos.com/collusion/collusion-roll-neck-jumper-in-orange/prd/13151578?clr=orange&colourWayId=16531839&SearchQuery=&cid=2637","COLLUSION roll neck jumper in orange","SGD$18.53","Orange","For your daytime thing     Roll-neckSmall logo tab    Ribbed cuffs and hem    Regular fitJust select your usual size","1543483","ABOUT ME
            Lightweight knit
Just a hint of cosy

Main: 100% Acrylic.","COLLUSION","Jumper"
"1572885983-9691","https://www.asos.com/women/jumpers-cardigans/cat/?cid=2637&nlid=ww|clothing|shop+by+product","Reclaimed Vintage inspired v neck jumper in tie dyeSGD$55.58","https://www.asos.com/reclaimed-vintage/reclaimed-vintage-inspired-v-neck-jumper-in-tie-dye/prd/12853116?clr=yellow&colourWayId=16434011&SearchQuery=&cid=2637","Reclaimed Vintage inspired v neck jumper in tie dye","SGD$55.58","Yellow","Throw on and go    V-neckDropped shouldersTie-dye design     Ribbed cuffs and hem    Relaxed fitFor a slouchy silhouetteExclusive to ASOS","1518936","ABOUT ME
            Lightweight knit
Soft-touch style 

Main: 100% Acrylic.","Reclaimed Vintage","Jumper"
"1572881658-9617","https://www.asos.com/women/jumpers-cardigans/cat/?cid=2637&nlid=ww|clothing|shop+by+product","Miss Selfridge bardot jumper in creamSGD$46.32","https://www.asos.com/miss-selfridge/miss-selfridge-bardot-jumper-in-cream/prd/13612185?clr=cream&colourWayId=16551468&SearchQuery=&cid=2637","Miss Selfridge bardot jumper in cream","SGD$46.32","Cream","For your daytime thingBardot neckLong sleevesRegular fitJust select your usual size","1579810","ABOUT ME
            Lightweight knit
Just a hint of cosy

Body: 81% Viscose, 14% Nylon, 5% Elastane.","Miss Selfridge","Jumper"
"1572909829-10092","https://www.asos.com/women/jumpers-cardigans/cat/?cid=2637&nlid=ww|clothing|shop+by+product","JDY knit cardigan in creamSGD$40.76","https://www.asos.com/jdy/jdy-knit-cardigan-in-cream/prd/13758630?clr=cream&colourWayId=16563733&SearchQuery=&cid=2637","JDY knit cardigan in cream","SGD$40.76","Cream","For your daytime thingV-neck    Button placket    Functional pocketsRegular fitJust select your usual size","1591658","ABOUT ME
            Lightweight knit
Soft-touch style

Body: 100% Acrylic.","JDY","Cardigan"
"1572979779-10897","https://www.asos.com/women/jumpers-cardigans/cat/?cid=2637&nlid=ww|clothing|shop+by+product","ASOS DESIGN chunky rib balloon sleeve jumper in lofty yarnSGD$51.88","https://www.asos.com/asos-design/asos-design-chunky-rib-balloon-sleeve-jumper-in-lofty-yarn/prd/12147520?clr=black&colourWayId=16416701&SearchQuery=&cid=2637","ASOS DESIGN chunky rib balloon sleeve jumper in lofty yarn","SGD$51.88","Black","Cosy never looked so goodHigh neckBalloon sleevesFitted cuffs Regular fit Just select your usual size","1464324","ABOUT ME
            Chunky knit 
Cosy level: considerable

Body: 64% Acrylic, 21% Polyamide, 15% Polyester.","ASOS DESIGN","Jumper"
"1572920931-10246","https://www.asos.com/women/jumpers-cardigans/cat/?cid=2637&nlid=ww|clothing|shop+by+product","Y.A.S high neck textured jumperSGD$70.40","https://www.asos.com/yas/yas-high-neck-textured-jumper/prd/12655613?clr=tan&colourWayId=16434601&SearchQuery=&cid=2637","Y.A.S high neck textured jumper","SGD$70.40","Tan","Cosy never looked so good    High neck    Ribbed cuffs and hemRegular fitJust select your usual size","1503378","ABOUT ME
            Chunky knitTell your friends you made it yourself
Body: 63% Acrylic, 27% Nylon, 10% Wool.","Y.A.S","Jumper"
"1572977346-10858","https://www.asos.com/women/jumpers-cardigans/cat/?cid=2637&nlid=ww|clothing|shop+by+product","ASOS DESIGN lace trim v neck jumperSGD$46.32","https://www.asos.com/asos-design/asos-design-lace-trim-v-neck-jumper/prd/13278367?clr=white&colourWayId=16535828&SearchQuery=&cid=2637","ASOS DESIGN lace trim v neck jumper","SGD$46.32","White","Team with jeans and you're good to goV-neckLace trim    Regular fitJust select your usual size","1553606","ABOUT ME
            Lightweight knit
Ribbed finish

Body: 72% Viscose, 28% Polyamide, Lace Trim: 100% Polyamide.","ASOS DESIGN","Jumper"
"1572972141-10754","https://www.asos.com/women/jumpers-cardigans/cat/?cid=2637&nlid=ww|clothing|shop+by+product","Fashion Union fitted jumper with diamante neck detailSGD$51.88","https://www.asos.com/fashion-union/fashion-union-fitted-jumper-with-diamante-neck-detail/prd/12290884?clr=black-diamante&colourWayId=16456402&SearchQuery=&cid=2637","Fashion Union fitted jumper with diamante neck detail","SGD$51.88","Black diamante","Add-to-bag potential: considerableHigh neckZig-zag collar detailDiamante designLong sleevesSlim fit A narrow cut to the sleeves and chest","1474624","ABOUT ME
            Lightweight-ribbed knit 
Just a hint of cosy 

Body: 50% Viscose, 27% Polyester, 23% Nylon.","Fashion Union","Jumper"
"1572918862-10212","https://www.asos.com/women/jumpers-cardigans/cat/?cid=2637&nlid=ww|clothing|shop+by+product","Abercrombie & Fitch leopard cardiganSGD$109.31","https://www.asos.com/abercrombie-fitch/abercrombie-fitch-leopard-cardigan/prd/13596384?clr=brown-leopard&colourWayId=16550255&SearchQuery=&cid=2637","Abercrombie & Fitch leopard cardigan","SGD$109.31","Brown leopard","Add-to-bag potential: considerableLeopard printV-neck    Button placket    Ribbed cuffs and hemRegular fitJust select your usual size","1578528","ABOUT ME
            Lightweight knit
Brushed for added softness

Body: 70% Acrylic, 27% Nylon, 3% Elastane.","Abercrombie & Fitch","Cardigan"
"1572978226-10872","https://www.asos.com/women/jumpers-cardigans/cat/?cid=2637&nlid=ww|clothing|shop+by+product","Boohoo ribbed v neck jumper in blackSGD$27.79","https://www.asos.com/boohoo/boohoo-ribbed-v-neck-jumper-in-black/prd/13798572?clr=black&colourWayId=16567256&SearchQuery=&cid=2637","Boohoo ribbed v neck jumper in black","SGD$27.79","Black","Add it to your everyday line-upMinimal design","1594906","ABOUT ME
            Lightweight knit
Ribbed finish

Main: 100% Acrylic.","boohoo","Jumper"
"1572932873-10449","https://www.asos.com/women/jumpers-cardigans/cat/?cid=2637&nlid=ww|clothing|shop+by+product","Fashion Union Petite cropped short sleeved cardiganSGD$36.31 SGD$51.88","https://www.asos.com/fashion-union-petite/fashion-union-petite-cropped-short-sleeved-cardigan/prd/12288342?clr=black&colourWayId=16426908&SearchQuery=&cid=2637","Fashion Union Petite cropped short sleeved cardigan","null","null","Cosy never looked so good    V-neck    Button placket    Cropped lengthRegular fit No surprises, just a classic cut","1474384","ABOUT ME
            Lightweight knit
Brushed for added softness

Body: 55% Viscose, 23% Polyester, 22% Nylon.","null","Fashion Union"
"1572896331-9876","https://www.asos.com/women/jumpers-cardigans/cat/?cid=2637&nlid=ww|clothing|shop+by+product","AllSaints karla ribbed high neck jumperSGD$181.56","https://www.asos.com/allsaints/allsaints-karla-ribbed-high-neck-jumper/prd/13167295?clr=charcoal-grey&colourWayId=16531835&SearchQuery=&cid=2637","AllSaints karla ribbed high neck jumper","SGD$181.56","Charcoal grey","Add it to your everyday line-up    High neck    Split cuffsRegular fitNo surprises, just a classic cut","1544747","ABOUT ME
            Ribbed knit
Soft-touch style 

Main: 70% Viscose, 30% Polyester.","AllSaints","Jumper"
"1572876840-9521","https://www.asos.com/women/jumpers-cardigans/cat/?cid=2637&nlid=ww|clothing|shop+by+product","Pull&Bear high neck jumper with stripe in blackSGD$29.62","https://www.asos.com/pullbear/pullbear-high-neck-jumper-with-stripe-in-black/prd/12804465?clr=black&colourWayId=16522948&SearchQuery=&cid=2637","Pull&Bear high neck jumper with stripe in black","SGD$29.62","Black","Throw on and go High neck Contrast stripes Cropped cut Regular fitJust select your usual size","1515297","ABOUT ME
            Lightweight knit 
Soft-touch style 

Main: 70% Viscose, 30% Nylon.","Pull&Bear","Jumper"
"1572876409-9497","https://www.asos.com/women/jumpers-cardigans/cat/?cid=2637&nlid=ww|clothing|shop+by+product","Stradivarius back bow ribbed jumper in greySGD$33.33","https://www.asos.com/stradivarius/stradivarius-back-bow-ribbed-jumper-in-grey/prd/12821932?clr=grey&colourWayId=16463487&SearchQuery=&cid=2637","Stradivarius back bow ribbed jumper in grey","SGD$33.33","Grey","Add-to-bag potential: considerable V-neckLong sleevesTie fastening to backRegular fitJust select your usual size","1516577","ABOUT ME
            Lightweight ribbed fabric
Just a hint of cosy

Main: 72% Viscose, 28% Polyamide.","Stradivarius","Jumper"
"1572949892-10623","https://www.asos.com/women/jumpers-cardigans/cat/?cid=2637&nlid=ww|clothing|shop+by+product","ASOS DESIGN cable detail cardigan with collar detailSGD$51.88","https://www.asos.com/asos-design/asos-design-cable-detail-cardigan-with-collar-detail/prd/12779515?clr=cream&colourWayId=16469990&SearchQuery=&cid=2637","ASOS DESIGN cable detail cardigan with collar detail","SGD$51.88","Cream","For your daytime thing    Spread collar    Button placket    Cable patternCropped lengthRegular fitJust select your usual size","1513282","ABOUT ME
            Chunky knit Soft-touch style
Body: 100% Acrylic.","ASOS DESIGN","Cardigan"
"1572983453-10957","https://www.asos.com/women/jumpers-cardigans/cat/?cid=2637&nlid=ww|clothing|shop+by+product","& Other Stories high neck crop jumper in blackSGD$83.37","https://www.asos.com/other-stories/other-stories-high-neck-crop-jumper-in-black/prd/13250124?clr=black&colourWayId=16534561&SearchQuery=&cid=2637","& Other Stories high neck crop jumper in black","SGD$83.37","Black","Add it to your everyday line-up    High neck    Ribbed cuffs and hem    Cropped lengthRegular fitJust select your usual size","1551415","ABOUT ME
            Soft knit
Cosy never looked so good 

Main: 52% Viscose, 26% Polyamide, 22% Polyester.","& Other Stories","Jumper"
"1572917408-10188","https://www.asos.com/women/jumpers-cardigans/cat/?cid=2637&nlid=ww|clothing|shop+by+product","ASOS DESIGN Curve rib knit jumper in natural look yarnSGD$40.76","https://www.asos.com/asos-curve/asos-design-curve-rib-knit-jumper-in-natural-look-yarn/prd/11271302?clr=stone&colourWayId=16334357&SearchQuery=&cid=2637","ASOS DESIGN Curve rib knit jumper in natural look yarn","SGD$40.76","Stone","One for your wardrobe    Round neckPlain design    Ribbed cuffs and hem    Regular fitNo surprises, just a classic cut","1400404","ABOUT ME
            Lightweight, ribbed knit
Soft-touch style

Body: 63% Acrylic, 37% Nylon.","ASOS DESIGN","Plus-size jumper"
"1572942275-10583","https://www.asos.com/women/jumpers-cardigans/cat/?cid=2637&nlid=ww|clothing|shop+by+product","Noisy May checked soft knitted roll neck jumperSGD$37.98 SGD$48.17","https://www.asos.com/noisy-may/noisy-may-checked-soft-knitted-roll-neck-jumper/prd/13764697?clr=grey&colourWayId=16564232&SearchQuery=&cid=2637","Noisy May checked soft knitted roll neck jumper","SGD$37.98","Grey","For your daytime thing    Checked designRoll-neck    Balloon designFitted cuffs Cropped lengthRegular fitJust select your usual size","1592072","ABOUT ME
            Lightweight knit
Soft-touch style

Body: 70% Polyester, 30% Viscose.","Noisy May","Jumper"
"1572934426-10477","https://www.asos.com/women/jumpers-cardigans/cat/?cid=2637&nlid=ww|clothing|shop+by+product","ASOS DESIGN Petite christmas off shoulder jumper in eyelash yarn with sequin detailSGD$51.88","https://www.asos.com/asos-petite/asos-design-petite-christmas-off-shoulder-jumper-in-eyelash-yarn-with-sequin-detail/prd/12778273?clr=multi&colourWayId=16477279&SearchQuery=&cid=2637","ASOS DESIGN Petite christmas off shoulder jumper in eyelash yarn with sequin detail","SGD$51.88","Multi","Cosy level: considerableOff-shoulder neckEmbroidered designSequin embellishmentRibbed trimsRegular fitJust select your usual size","1513225","ABOUT ME
            Lightweight knit
Fluffy finish

Body: 70% Nylon, 30% Acrylic.","ASOS DESIGN","Petite jumper"
"1572920339-10236","https://www.asos.com/women/jumpers-cardigans/cat/?cid=2637&nlid=ww|clothing|shop+by+product","MIX & MATCHASOS DESIGN co-ord jumper with tippingSGD$51.88","https://www.asos.com/asos-design/asos-design-co-ord-jumper-with-tipping/prd/12147356?clr=grey-marl&colourWayId=16427763&SearchQuery=&cid=2637","ASOS DESIGN co-ord jumper with tipping","SGD$51.88","Grey marl","Part of a co-ord setTrousers sold separatelyV-neckDropped shouldersContrast stripe    Ribbed trims    Relaxed fitThink baggy and casual","1464289","ABOUT ME
            Wool-mix fabric
For blended comfort

Body: 65% Acrylic, 24% Nylon, 8% Wool, 3% Elastane.","ASOS DESIGN","Jumper"
"1572938672-10529","https://www.asos.com/women/jumpers-cardigans/cat/?cid=2637&nlid=ww|clothing|shop+by+product","Warehouse travelling rib cosy cardigan in blueSGD$62.07 SGD$77.81","https://www.asos.com/warehouse/warehouse-travelling-rib-cosy-cardigan-in-blue/prd/12826516?clr=pale-blue-marl&colourWayId=16522824&SearchQuery=&cid=2637","Warehouse travelling rib cosy cardigan in blue","SGD$62.07","Pale blue marl","For your daytime thingRibbed finishV-neckButton placketRegular fitJust select your usual size","1516937","ABOUT ME
            Soft knitCosy level: considerable
Body: 77% Acrylic, 20% Polyester, 3% Elastane.","Warehouse","Cardigan"
"1572940059-10549","https://www.asos.com/women/jumpers-cardigans/cat/?cid=2637&nlid=ww|clothing|shop+by+product","Pieces high neck knitted jumper with zip detail in oatmealSGD$64.84","https://www.asos.com/pieces/pieces-high-neck-knitted-jumper-with-zip-detail-in-oatmeal/prd/12803537?clr=beige&colourWayId=16523156&SearchQuery=&cid=2637","Pieces high neck knitted jumper with zip detail in oatmeal","SGD$64.84","Beige","Cosy level: considerableFunnel neckZip placket    Ribbed trims    Regular fitJust select your usual size","1515204","ABOUT ME
            Chunky knit
Soft-touch style

Body: 78% Polyester, 22% Acrylic.","PIECES","Jumper"
"1572883024-9639","https://www.asos.com/women/jumpers-cardigans/cat/?cid=2637&nlid=ww|clothing|shop+by+product","Missguided cropped jumper in blackSGD$23.16 SGD$33.35","https://www.asos.com/missguided/missguided-cropped-jumper-in-black/prd/13523823?clr=black&colourWayId=16480387&SearchQuery=&cid=2637","Missguided cropped jumper in black","SGD$23.16","Black","Add it to your everyday line-upCrew neckLong sleevesCropped lengthRelaxed fitFor a slouchy silhouette","1572764","ABOUT ME
            Lightweight knit
Just a hint of cosy

Main: 100% Acrylic.","Missguided","Jumper"
"1572927906-10359","https://www.asos.com/women/jumpers-cardigans/cat/?cid=2637&nlid=ww|clothing|shop+by+product","COLLUSION cropped jumper in sporty yarn in purpleSGD$22.23 SGD$27.79","https://www.asos.com/collusion/collusion-cropped-jumper-in-sporty-yarn-in-purple/prd/13587409?clr=purple&colourWayId=16549499&SearchQuery=&cid=2637","COLLUSION cropped jumper in sporty yarn in purple","SGD$22.23","Purple","For your daytime thing    Highneck    Long sleevesCropped lengthRibbed cuffs and hemRegular fitJust select your usual size","1577949","ABOUT ME
            Lightweight knit
Soft-touch style

Body: 90% Acrylic, 9% Polyester, 1% Elastane.","COLLUSION","Jumper"
"1572881223-9610","https://www.asos.com/women/jumpers-cardigans/cat/?cid=2637&nlid=ww|clothing|shop+by+product","Missguided cropped cable knit jumper in orangeSGD$46.32","https://www.asos.com/missguided/missguided-cropped-cable-knit-jumper-in-orange/prd/13524499?clr=orange&colourWayId=16480520&SearchQuery=&cid=2637","Missguided cropped cable knit jumper in orange","SGD$46.32","White","Cosy level: considerableHigh neck    Dropped shoulder Ribbed trimsCropped lengthRelaxed fitThink baggy and casual","1572844","ABOUT ME
            Chunky knit 
Textured finish

Main: 100% Acrylic.","Missguided","Jumper"
"1572888025-9738","https://www.asos.com/women/jumpers-cardigans/cat/?cid=2637&nlid=ww|clothing|shop+by+product","ASOS DESIGN roll neck jumper in fine knit ribSGD$29.64","https://www.asos.com/asos-design/asos-design-roll-neck-jumper-in-fine-knit-rib/prd/13179381?clr=pink&colourWayId=16471737&SearchQuery=&cid=2637","ASOS DESIGN roll neck jumper in fine knit rib","SGD$29.64","Pink","For your daytime thing     Roll-neck    Plain designRegular fitJust select your usual size","1545878","ABOUT ME
            Lightweight, ribbed knit
Just a hint of cosy 

Body: 54% Viscose, 28% Polyester, 18% Nylon.","ASOS DESIGN","Jumper"
"1572919236-10218","https://www.asos.com/women/jumpers-cardigans/cat/?cid=2637&nlid=ww|clothing|shop+by+product","Only space dye brushed jumperSGD$64.84","https://www.asos.com/only/only-space-dye-brushed-jumper/prd/12837397?clr=multi&colourWayId=16523515&SearchQuery=&cid=2637","Only space dye brushed jumper","SGD$64.84","Multi","Cosy never looked so goodBrushed finishColour-block designDropped shouldersLong sleevesRelaxed fitFor a slouchy silhouette","1517732","ABOUT ME
            Lightweight knit
The kind that stretches

Main: 65% Polyester, 26% Acrylic, 7% Wool, 2% Elastane.","Only","Jumper"
"1572918472-10206","https://www.asos.com/women/jumpers-cardigans/cat/?cid=2637&nlid=ww|clothing|shop+by+product","Vero Moda Stripe Detail JumperSGD$46.32","https://www.asos.com/vero-moda/vero-moda-stripe-detail-jumper/prd/10507617?clr=orange&colourWayId=15122844&SearchQuery=&cid=2637","Vero Moda Stripe Detail Jumper","SGD$46.32","Orange","Stripe designGet in line    Round neck    Dropped shouldersFor laid-back vibes    Relaxed fitThink baggy and casual","1337833","ABOUT ME
            Soft-touch knit
Ticks all your comfort boxes

Body: 100% Acrylic.","Vero Moda","Jumper"
"1572929548-10385","https://www.asos.com/women/jumpers-cardigans/cat/?cid=2637&nlid=ww|clothing|shop+by+product","MIX & MATCHASOS DESIGN co-ord cold shoulder v neck jumper in mesh stitchSGD$44.46","https://www.asos.com/asos-design/asos-design-co-ord-cold-shoulder-v-neck-jumper-in-mesh-stitch/prd/13149215?clr=pink&colourWayId=16471150&SearchQuery=&cid=2637","ASOS DESIGN co-ord cold shoulder v neck jumper in mesh stitch","SGD$44.46","Pink","Part of a co-ord setLeggings sold separatelyV-neckCold-shoulder cutCropped lengthSlim fitCut close to the body","1543295","ABOUT ME
            Open knit
Soft-touch style

Body: 100% Acrylic.","ASOS DESIGN","Jumper"
